t,x,y,z,accuracy
1487862100.603,7.1868896484375,-2.65350341796875,-38.616943359375,3.0
1487862100.619,6.524658203125,-3.07769775390625,-38.09051513671875,3.0
1487862100.636,7.861328125,-7.4188232421875,-38.23394775390625,3.0
1487862100.653,8.03985595703125,-7.99407958984375,-38.2476806640625,3.0
1487862100.67,8.71124267578125,-9.00421142578125,-36.94610595703125,3.0
1487862100.687,8.5052490234375,-9.710693359375,-36.66534423828125,3.0
1487862100.703,7.8704833984375,-11.883544921875,-35.80169677734375,3.0
1487862100.72,8.197021484375,-10.894775390625,-36.5966796875,3.0
1487862100.737,8.54339599609375,-9.85107421875,-37.4359130859375,3.0
1487862100.754,8.17413330078125,-9.4818115234375,-37.07733154296875,3.0
1487862100.77,8.038330078125,-9.34295654296875,-36.94610595703125,3.0
1487862100.787,8.038330078125,-12.3046875,-35.675048828125,3.0
1487862100.8040001,7.99102783203125,-12.408447265625,-35.5926513671875,3.0
1487862100.821,7.53326416015625,-12.56103515625,-35.1470947265625,3.0
1487862100.838,7.98187255859375,-12.78839111328125,-35.1470947265625,3.0
1487862100.854,8.87908935546875,-13.238525390625,-35.1470947265625,3.0
1487862100.871,8.587646484375,-12.36114501953125,-35.6170654296875,3.0
1487862100.888,8.3740234375,-11.71417236328125,-35.9649658203125,3.0
1487862100.905,8.2366943359375,-12.68310546875,-35.296630859375,3.0
1487862100.922,8.2061767578125,-12.8997802734375,-35.1470947265625,3.0
1487862100.938,8.87908935546875,-15.6097412109375,-36.45477294921875,3.0
1487862100.955,8.87908935546875,-15.057373046875,-36.45477294921875,3.0
1487862100.9720001,8.87908935546875,-12.56103515625,-36.45477294921875,3.0
1487862100.989,8.3099365234375,-11.846923828125,-36.1785888671875,3.0
1487862101.005,7.53326416015625,-10.8673095703125,-35.80169677734375,3.0
1487862101.022,7.6446533203125,-10.75592041015625,-36.126708984375,3.0
1487862101.039,7.70263671875,-10.69793701171875,-36.29150390625,3.0
1487862101.056,6.787109375,-9.77783203125,-36.5875244140625,3.0
1487862101.073,6.73065185546875,-9.6343994140625,-36.62872314453125,3.0
1487862101.089,8.038330078125,-7.989501953125,-36.94610595703125,3.0
1487862101.106,7.67364501953125,-7.806396484375,-36.767578125,3.0
1487862101.1230001,6.6925048828125,-7.31201171875,-36.29150390625,3.0
1487862101.14,6.52008056640625,-6.61773681640625,-37.46490478515625,3.0
1487862101.157,6.3568115234375,-5.95703125,-38.580322265625,3.0
1487862101.173,5.340576171875,-5.44586181640625,-36.60430908203125,3.0
1487862101.19,5.010986328125,-5.279541015625,-35.9649658203125,3.0
1487862101.207,4.00390625,-3.59039306640625,-37.5946044921875,3.0
1487862101.224,4.04052734375,-3.466796875,-37.79144287109375,3.0
1487862101.24,4.33807373046875,-2.569580078125,-39.23492431640625,3.0
1487862101.257,4.4586181640625,-1.47247314453125,-38.52691650390625,3.0
1487862101.274,4.67529296875,0.47760009765625,-37.27264404296875,3.0
1487862101.2910001,4.168701171875,-0.2349853515625,-37.1734619140625,3.0
1487862101.308,3.83453369140625,-0.7080078125,-37.109375,3.0
1487862101.3240001,3.5491943359375,-2.7069091796875,-37.384033203125,3.0
1487862101.341,3.497314453125,-3.07769775390625,-37.4359130859375,3.0
1487862101.357,1.312255859375,-4.9407958984375,-38.580322265625,3.0
1487862101.374,1.06964111328125,-5.46417236328125,-38.20953369140625,3.0
1487862101.391,0.13427734375,-7.48138427734375,-36.7828369140625,3.0
1487862101.407,0.28533935546875,-8.69598388671875,-36.04888916015625,3.0
1487862101.424,0.47149658203125,-10.1898193359375,-35.1470947265625,3.0
1487862101.441,1.97906494140625,-11.944580078125,-35.48583984375,3.0
1487862101.458,2.65655517578125,-12.73040771484375,-35.638427734375,3.0
1487862101.474,4.2236328125,-12.41455078125,-34.417724609375,3.0
1487862101.491,4.31976318359375,-12.44659423828125,-34.3475341796875,3.0
1487862101.5080001,4.00238037109375,-13.40789794921875,-34.65728759765625,3.0
1487862101.525,3.9520263671875,-12.957763671875,-34.80072021484375,3.0
1487862101.542,3.83453369140625,-11.883544921875,-35.1470947265625,3.0
1487862101.558,4.9163818359375,-11.70196533203125,-34.97161865234375,3.0
1487862101.575,5.85174560546875,-11.5447998046875,-34.820556640625,3.0
1487862101.592,4.80499267578125,-12.8631591796875,-34.31243896484375,3.0
1487862101.609,4.5074462890625,-13.238525390625,-34.16748046875,3.0
1487862101.626,5.85174560546875,-11.2060546875,-34.820556640625,3.0
1487862101.642,5.73272705078125,-11.1358642578125,-34.7503662109375,3.0
1487862101.659,5.010986328125,-10.69793701171875,-34.33074951171875,3.0
1487862101.676,5.3955078125,-10.4400634765625,-34.95330810546875,3.0
1487862101.693,6.0211181640625,-10.02044677734375,-35.9649658203125,3.0
1487862101.709,4.23431396484375,-10.5499267578125,-35.86273193359375,3.0
1487862101.726,3.16162109375,-10.8673095703125,-35.80169677734375,3.0
1487862101.743,4.61578369140625,-9.9884033203125,-35.51788330078125,3.0
1487862101.76,4.8431396484375,-9.85107421875,-35.47515869140625,3.0
1487862101.777,4.00238037109375,-9.34295654296875,-35.31036376953125,3.0
1487862101.793,4.11834716796875,-9.07135009765625,-35.272216796875,3.0
1487862101.81,4.5074462890625,-8.15887451171875,-35.1470947265625,3.0
1487862101.8270001,4.5074462890625,-7.5225830078125,-35.45379638671875,3.0
1487862101.844,4.5074462890625,-6.80389404296875,-35.80169677734375,3.0
1487862101.8600001,5.34515380859375,-4.510498046875,-37.31536865234375,3.0
1487862101.877,5.68389892578125,-3.5858154296875,-37.92724609375,3.0
1487862101.894,3.7567138671875,-3.2623291015625,-37.3016357421875,3.0
1487862101.911,3.4759521484375,-3.20892333984375,-37.2100830078125,3.0
1487862101.928,1.1444091796875,-2.73895263671875,-36.45477294921875,3.0
1487862101.944,0.92926025390625,-3.81622314453125,-36.97357177734375,3.0
1487862101.961,0.47149658203125,-6.12640380859375,-38.09051513671875,3.0
1487862101.978,1.318359375,-6.6009521484375,-37.99896240234375,3.0
1487862101.9950001,1.98516845703125,-6.9732666015625,-37.92724609375,3.0
1487862102.012,1.57928466796875,-9.28192138671875,-36.2213134765625,3.0
1487862102.028,1.4801025390625,-9.85107421875,-35.80169677734375,3.0
1487862102.045,1.98516845703125,-9.68170166015625,-36.29150390625,3.0
1487862102.062,2.01263427734375,-9.5428466796875,-36.2640380859375,3.0
1487862102.079,2.15301513671875,-8.8348388671875,-36.12823486328125,3.0
1487862102.095,1.8798828125,-8.56170654296875,-35.86273193359375,3.0
1487862102.112,1.4801025390625,-8.15887451171875,-35.47515869140625,3.0
1487862102.129,2.3529052734375,-9.69696044921875,-35.47515869140625,3.0
1487862102.1460001,2.825927734375,-10.528564453125,-35.47515869140625,3.0
1487862102.163,2.37579345703125,-11.8865966796875,-35.0372314453125,3.0
1487862102.1790001,2.33001708984375,-12.0574951171875,-34.98382568359375,3.0
1487862102.196,3.3294677734375,-12.39166259765625,-34.98382568359375,3.0
1487862102.213,3.582763671875,-12.7349853515625,-34.5703125,3.0
1487862102.23,4.33807373046875,-13.74664306640625,-33.349609375,3.0
1487862102.247,4.33807373046875,-13.24462890625,-33.8348388671875,3.0
1487862102.263,4.33807373046875,-12.2314453125,-34.33074951171875,3.0
1487862102.28,4.33807373046875,-12.2314453125,-34.33074951171875,3.0
1487862102.297,4.33807373046875,-12.05291748046875,-34.33074951171875,3.0
1487862102.3140001,4.00848388671875,-10.3973388671875,-34.649658203125,3.0
1487862102.33,4.13665771484375,-10.46142578125,-34.55810546875,3.0
1487862102.3470001,5.34820556640625,-11.37542724609375,-33.6761474609375,3.0
1487862102.364,4.83245849609375,-10.62774658203125,-34.06524658203125,3.0
1487862102.381,3.83453369140625,-9.173583984375,-34.820556640625,3.0
1487862102.398,3.7353515625,-8.28704833984375,-35.1043701171875,3.0
1487862102.414,3.66668701171875,-7.6507568359375,-35.31036376953125,3.0
1487862102.431,3.11126708984375,-7.09228515625,-36.11907958984375,3.0
1487862102.448,2.9937744140625,-6.9732666015625,-36.29150390625,3.0
1487862102.465,3.83453369140625,-6.46514892578125,-34.820556640625,3.0
1487862102.482,3.83453369140625,-6.1492919921875,-35.125732421875,3.0
1487862102.4980001,3.83453369140625,-4.77142333984375,-36.45477294921875,3.0
1487862102.515,3.6163330078125,-3.680419921875,-36.24420166015625,3.0
1487862102.532,3.3294677734375,-2.2308349609375,-35.9649658203125,3.0
1487862102.549,2.08892822265625,-0.531005859375,-36.51275634765625,3.0
1487862102.565,1.4801025390625,0.3082275390625,-36.7828369140625,3.0
1487862102.582,0.5584716796875,2.47039794921875,-35.88714599609375,3.0
1487862102.599,0.47607421875,2.63519287109375,-35.85205078125,3.0
1487862102.616,0.63934326171875,1.15509033203125,-37.59918212890625,3.0
1487862102.6330001,0.5462646484375,0.87432861328125,-37.41912841796875,3.0
1487862102.649,0.30364990234375,0.13885498046875,-36.94610595703125,3.0
1487862102.6660001,1.17034912109375,-1.2603759765625,-36.60736083984375,3.0
1487862102.683,1.98516845703125,-2.569580078125,-36.29150390625,3.0
1487862102.7,1.21917724609375,-3.08380126953125,-35.546875,3.0
1487862102.717,0.97503662109375,-3.2470703125,-35.31036376953125,3.0
1487862102.733,1.4801025390625,-5.11016845703125,-35.47515869140625,3.0
1487862102.75,1.397705078125,-5.39703369140625,-35.47515869140625,3.0
1487862102.767,0.80718994140625,-7.48138427734375,-35.47515869140625,3.0
1487862102.784,1.7852783203125,-7.48138427734375,-35.11810302734375,3.0
1487862102.8,3.497314453125,-7.48138427734375,-34.4940185546875,3.0
1487862102.817,2.9876708984375,-8.60748291015625,-35.18524169921875,3.0
1487862102.834,2.65655517578125,-9.34295654296875,-35.638427734375,3.0
1487862102.851,5.22003173828125,-9.05609130859375,-34.5306396484375,3.0
1487862102.868,5.68389892578125,-9.00421142578125,-34.33074951171875,3.0
1487862102.884,4.67529296875,-6.9732666015625,-34.33074951171875,3.0
1487862102.901,5.059814453125,-7.43255615234375,-34.22698974609375,3.0
1487862102.918,6.524658203125,-9.173583984375,-33.83941650390625,3.0
1487862102.935,5.99365234375,-9.2498779296875,-33.32366943359375,3.0
1487862102.951,5.34820556640625,-9.34295654296875,-32.69500732421875,3.0
1487862102.968,4.18243408203125,-8.40606689453125,-33.148193359375,3.0
1487862102.9850001,3.66668701171875,-7.989501953125,-33.349609375,3.0
1487862103.002,5.2337646484375,-9.56878662109375,-33.65325927734375,3.0
1487862103.019,5.31005859375,-9.64508056640625,-33.7646484375,3.0
1487862103.035,4.67529296875,-9.00421142578125,-35.31036376953125,3.0
1487862103.052,4.8736572265625,-8.905029296875,-35.1165771484375,3.0
1487862103.069,5.34820556640625,-8.6669921875,-34.65728759765625,3.0
1487862103.086,4.6234130859375,-7.93914794921875,-34.832763671875,3.0
1487862103.103,4.00238037109375,-7.31201171875,-34.98382568359375,3.0
1487862103.119,3.87115478515625,-7.44476318359375,-35.3668212890625,3.0
1487862103.136,3.83453369140625,-7.48138427734375,-35.47515869140625,3.0
1487862103.153,2.825927734375,-5.44891357421875,-34.820556640625,3.0
1487862103.17,3.01666259765625,-5.49774169921875,-34.91363525390625,3.0
1487862103.186,4.17022705078125,-5.78765869140625,-35.47515869140625,3.0
1487862103.203,3.717041015625,-5.853271484375,-35.7879638671875,3.0
1487862103.22,2.9937744140625,-5.95703125,-36.29150390625,3.0
1487862103.237,2.886962890625,-4.364013671875,-35.57281494140625,3.0
1487862103.254,2.825927734375,-3.41644287109375,-35.1470947265625,3.0
1487862103.27,0.0457763671875,-2.9754638671875,-35.858154296875,3.0
1487862103.287,-0.3692626953125,-2.9083251953125,-35.9649658203125,3.0
1487862103.3040001,1.4801025390625,-3.75518798828125,-36.12823486328125,3.0
1487862103.321,1.361083984375,-4.34722900390625,-36.24114990234375,3.0
1487862103.338,0.97503662109375,-6.2957763671875,-36.61956787109375,3.0
1487862103.354,0.8941650390625,-6.53839111328125,-36.07635498046875,3.0
1487862103.371,0.80718994140625,-6.80389404296875,-35.47515869140625,3.0
1487862103.388,2.01263427734375,-8.98895263671875,-35.2386474609375,3.0
1487862103.405,2.48870849609375,-9.85107421875,-35.1470947265625,3.0
1487862103.421,2.0050048828125,-9.36431884765625,-34.36279296875,3.0
1487862103.438,2.13165283203125,-9.33074951171875,-34.3170166015625,3.0
1487862103.455,3.83453369140625,-9.173583984375,-34.16748046875,3.0
1487862103.4720001,3.34625244140625,-9.228515625,-34.32464599609375,3.0
1487862103.489,2.32086181640625,-9.34295654296875,-34.65728759765625,3.0
1487862103.505,3.07464599609375,-10.48431396484375,-34.47265625,3.0
1487862103.522,3.66668701171875,-11.37542724609375,-34.33074951171875,3.0
1487862103.539,2.447509765625,-10.69488525390625,-34.98687744140625,3.0
1487862103.556,2.15301513671875,-10.528564453125,-35.1470947265625,3.0
1487862103.573,2.825927734375,-12.56103515625,-33.83941650390625,3.0
1487862103.589,2.9937744140625,-12.39166259765625,-33.72955322265625,3.0
1487862103.606,3.83453369140625,-11.5447998046875,-33.18634033203125,3.0
1487862103.6230001,3.9031982421875,-11.47613525390625,-33.38623046875,3.0
1487862103.64,4.00238037109375,-11.37542724609375,-33.6761474609375,3.0
1487862103.6560001,2.9052734375,-10.49346923828125,-34.10186767578125,3.0
1487862103.673,2.32086181640625,-10.02044677734375,-34.33074951171875,3.0
1487862103.69,3.973388671875,-9.869384765625,-34.4757080078125,3.0
1487862103.707,4.14276123046875,-9.84039306640625,-34.4940185546875,3.0
1487862103.724,2.48870849609375,-9.173583984375,-34.4940185546875,3.0
1487862103.74,2.79083251953125,-9.04388427734375,-34.7869873046875,3.0
1487862103.757,3.66668701171875,-8.6669921875,-35.638427734375,3.0
1487862103.774,3.41339111328125,-7.7362060546875,-35.5560302734375,3.0
1487862103.7910001,3.16162109375,-6.80389404296875,-35.47515869140625,3.0
1487862103.808,3.0364990234375,-5.9234619140625,-35.83831787109375,3.0
1487862103.8240001,2.9937744140625,-5.6182861328125,-35.9649658203125,3.0
1487862103.841,2.496337890625,-4.119873046875,-36.76910400390625,3.0
1487862103.858,2.5054931640625,-3.790283203125,-36.83319091796875,3.0
1487862103.875,2.65655517578125,-1.21612548828125,-37.27264404296875,3.0
1487862103.891,2.42156982421875,-0.390625,-36.93084716796875,3.0
1487862103.908,1.98516845703125,1.15509033203125,-36.29150390625,3.0
1487862103.925,1.3885498046875,1.75323486328125,-36.4837646484375,3.0
1487862103.942,0.97503662109375,2.17132568359375,-36.61956787109375,3.0
1487862103.959,2.374267578125,2.45208740234375,-36.89117431640625,3.0
1487862103.9750001,2.65655517578125,2.51007080078125,-36.94610595703125,3.0
1487862103.992,1.64794921875,2.51007080078125,-37.27264404296875,3.0
1487862104.009,1.64794921875,2.11181640625,-37.08038330078125,3.0
1487862104.026,1.64794921875,0.47760009765625,-36.29150390625,3.0
1487862104.042,2.82440185546875,-0.41351318359375,-36.4349365234375,3.0
1487862104.059,4.33807373046875,-1.55487060546875,-36.61956787109375,3.0
1487862104.076,3.5369873046875,-3.28216552734375,-36.28387451171875,3.0
1487862104.093,3.16162109375,-4.09393310546875,-36.12823486328125,3.0
1487862104.1100001,3.4698486328125,-4.09393310546875,-36.12823486328125,3.0
1487862104.126,3.5247802734375,-4.18243408203125,-36.16943359375,3.0
1487862104.1430001,4.17022705078125,-6.12640380859375,-37.109375,3.0
1487862104.16,4.217529296875,-5.6915283203125,-36.59515380859375,3.0
1487862104.177,4.33807373046875,-4.60205078125,-35.31036376953125,3.0
1487862104.194,4.60357666015625,-5.40924072265625,-35.91461181640625,3.0
1487862104.21,4.8431396484375,-6.12640380859375,-36.45477294921875,3.0
1487862104.227,4.583740234375,-5.865478515625,-36.70654296875,3.0
1487862104.244,4.5074462890625,-5.78765869140625,-36.7828369140625,3.0
1487862104.261,5.18035888671875,-8.8348388671875,-36.45477294921875,3.0
1487862104.277,5.29327392578125,-8.35723876953125,-36.431884765625,3.0
1487862104.2940001,6.0211181640625,-5.279541015625,-36.29150390625,3.0
1487862104.311,5.7037353515625,-5.3436279296875,-36.47613525390625,3.0
1487862104.328,5.18035888671875,-5.44891357421875,-36.7828369140625,3.0
1487862104.345,6.011962890625,-6.0791015625,-36.17401123046875,3.0
1487862104.361,6.524658203125,-6.46514892578125,-35.80169677734375,3.0
1487862104.378,5.50994873046875,-4.8614501953125,-35.94207763671875,3.0
1487862104.395,5.34820556640625,-4.60205078125,-35.9649658203125,3.0
1487862104.412,5.68389892578125,-6.9732666015625,-34.98382568359375,3.0
1487862104.4290001,5.8685302734375,-6.86187744140625,-35.4522705078125,3.0
1487862104.445,6.524658203125,-6.46514892578125,-37.109375,3.0
1487862104.4620001,7.07244873046875,-6.23016357421875,-35.662841796875,3.0
1487862104.479,7.70263671875,-5.95703125,-34.002685546875,3.0
1487862104.496,7.3455810546875,-4.40216064453125,-35.73455810546875,3.0
1487862104.512,7.19757080078125,-3.75518798828125,-36.45477294921875,3.0
1487862104.529,7.99407958984375,-3.91693115234375,-34.43756103515625,3.0
1487862104.546,8.04901123046875,-3.985595703125,-34.4818115234375,3.0
1487862104.563,8.2061767578125,-4.77142333984375,-36.45477294921875,3.0
1487862104.58,8.89129638671875,-4.71954345703125,-36.09466552734375,3.0
1487862104.596,10.39276123046875,-4.60205078125,-35.31036376953125,3.0
1487862104.613,10.67352294921875,-5.450439453125,-35.0372314453125,3.0
1487862104.63,10.8978271484375,-6.12640380859375,-34.820556640625,3.0
1487862104.647,10.8978271484375,-4.50592041015625,-35.0799560546875,3.0
1487862104.664,10.8978271484375,-4.09393310546875,-35.1470947265625,3.0
1487862104.68,8.71124267578125,-3.2470703125,-35.638427734375,3.0
1487862104.697,9.8876953125,-3.07769775390625,-36.45477294921875,3.0
1487862104.714,9.8876953125,-3.07769775390625,-36.45477294921875,3.0
1487862104.731,10.02197265625,-4.16412353515625,-35.6689453125,3.0
1487862104.747,10.22491455078125,-5.78765869140625,-34.4940185546875,3.0
1487862104.764,11.4105224609375,-6.549072265625,-34.38873291015625,3.0
